39,'29786U',7244.945082,0.0078532,340.165,98.8847,209.3353,275.5658981,1004132391
40,'29788U',7226.341007,0.0051629,5.3317,98.8884,160.8891,265.3081936,1004123282
41,'29789U',7453.037792,0.0309694,174.2887,99.5511,81.5018,37.96597399,1004132198
42,'29790U',7176.514485,0.0081091,218.438,99.0182,200.5264,159.2783713,1004104476
43,'29791U',7154.010781,0.0059047,203.0724,98.9861,191.868,294.0641255,1004098705
44,'29792U',7248.640193,5.18E-03,5.1328,98.8917,314.0579,45.64341676,1004062566
45,'29793U',7289.531919,0.0150201,230.8618,98.4458,221.5527,293.8135697,1004077491
46,'29794U',7257.162886,1.67E-02,221.7633,98.2716,6.4343,116.824544,1004080559
47,'29795U',7300.054572,0.0114292,134.8649,98.7126,77.2898,337.9880004,1004097073
48,'29796U',7245.92587,0.0057028,348.3083,99.0243,165.8243,206.7820337,1004087295
49,'29798U',7299.33387,0.0121712,330.8548,99.4012,21.3584,32.95852587,1004145590
50,'29800U',7314.309276,0.0149908,101.1785,98.3119,83.4951,67.28722124,1004132909
51,'29801U',7157.160887,0.0106985,146.441,98.9663,350.9452,121.4047027,1004156987
52,'29802U',7169.59338,0.006601,21.1354,98.6764,141.1509,280.2300095,1004131119
53,'29803U',7127.219151,6.08E-03,130.6725,98.9887,5.6948,354.4977764,1004142157
54,'29804U',7258.933848,0.0098803,334.5141,98.9074,173.2459,248.3689746,1004120250
55,'29805U',7370.464567,0.0189956,341.7313,99.6634,157.6531,203.3324322,1004130587
56,'29806U',7243.218503,0.002849,340.4259,98.8474,169.8832,245.8285186,1004147785
57,'29807U',7248.106644,0.008076,332.2882,98.8334,237.4956,121.8491159,1004083473
58,'29808U',7179.696014,0.0032137,97.6693,99.0477,261.4171,153.1590235,1004089153
59,'29809U',7130.047288,0.0124912,199.7094,98.8018,150.1389,270.5556562,1004134657
60,'29810U',7184.195609,0.0070221,245.5441,99.1268,7.5925,116.0769764,1004109611
61,'29811U',7180.073931,0.0073004,73.396,99.024,278.2656,81.01592358,1004103784
62,'29812U',7287.676433,0.0148363,236.3467,98.4532,216.6213,296.657667,1003994242
63,'29813U',7241.41343,0.0013326,340.7131,98.8901,135.7216,292.6732092,1004087022
64,'29814U',7110.397506,0.0052704,319.8441,99.1463,59.3633,359.6234955,1004116270
65,'29815U',7106.570811,0.0224834,341.3554,98.1618,111.1603,251.3800255,1004120246
66,'29816U',7184.437729,0.0295678,84.6706,98.9516,239.4888,130.6776082,1004112565
67,'29817U',7232.170618,0.0011515,342.4955,98.6077,343.6383,29.3670544,1004085507
68,'29818U',7261.579081,0.011566,210.5526,98.8675,260.7332,222.6926253,1004103477
69,'29819U',7271.179153,0.018944,337.5869,98.7665,295.9713,116.3482087,1004145881
70,'29820U',7273.031232,0.0069634,335.9108,98.9456,77.485,45.84196952,1004131266
71,'29821U',7271.543049,0.0412647,356.0033,99.0574,352.1835,69.39634486,1004153219
72,'29825U',6908.673253,0.0103991,180.3735,98.7408,315.3514,43.93625005,1004071763
73,'29827U',7208.022052,0.0026094,323.9977,98.5864,339.4036,145.4688572,1004127756
74,'29828U',7261.427714,0.0063265,9.9862,98.9126,35.8804,24.16802877,1004129314
75,'29832U',7094.130242,0.0203763,309.5485,98.923,155.0008,206.0837652,1004135064
76,'29833U',7069.791345,0.0153187,99.0586,99.0902,219.0462,139.9899553,1004135229
77,'29834U',6904.148225,0.0086905,68.0647,98.284,135.3796,225.4351888,1004153739
78,'29835U',7131.254539,0.0172189,328.4868,99.0979,157.1907,264.3383391,1004145775
79,'29836U',7121.737318,0.0179205,72.3865,98.1121,120.0216,7.135032677,1004132427
80,'29840U',7024.871254,0.0092634,64.3493,98.9978,255.7531,103.3432313,1004106251
81,'29841U',7136.720201,0.0219567,186.1669,98.8374,129.1764,351.0850856,1004098296
82,'29842U',7127.822645,1.43E-02,339.1662,98.7162,27.8849,31.48309654,1004120541
83,'29843U',7188.003173,0.0202558,81.0608,98.9304,300.9877,67.24946665,1004108204
84,'29844U',7183.732097,1.82E-02,138.5831,99.0883,189.1759,170.6374963,1004145417
85,'29845U',7196.840801,8.31E-03,331.2069,98.5739,181.5219,192.3529366,1004085031
86,'29846U',7210.820968,0.0085164,348.0465,98.8632,287.0259,101.8006354,1004148198
87,'29847U',7266.666634,0.0083752,319.7134,98.8882,256.7279,257.7250002,1004098412
88,'29848U',7239.345076,0.013581,260.0395,98.2801,306.4521,175.670828,1004113961
89,'29849U',7278.095314,9.23E-03,27.0863,99.0729,231.4866,193.391275,1004156139
90,'29850U',7297.115849,1.13E-02,34.7748,98.1262,188.0767,226.9252326,1004159081
91,'29851U',7334.9946,0.014449,292.4868,99.634,212.8167,202.3996455,1004134196
92,'29852U',7293.703148,0.0156586,266.6078,99.2981,285.2479,250.6923974,1004113860
93,'29853U',7315.236705,0.0172939,189.3668,98.4411,49.5395,312.0400843,1004152266
94,'29854U',7336.031893,0.0149563,168.5062,98.9611,125.1274,357.1765672,1004156766
95,'29855U',7308.275084,0.0211159,39.3622,98.1923,294.4835,82.07298432,1004078101
96,'29856U',7261.873597,0.0417742,38.4142,98.7629,306.3065,111.413813,1004077018
97,'29857U',7359.100744,0.0206774,95.358,98.4566,35.5007,325.9417196,1004134689
98,'29858U',7372.767264,0.0211518,85.5862,99.1465,52.1818,12.03733887,1004109040
99,'29859U',7398.096207,0.0320643,317.5056,98.3495,262.2703,94.18934291,1004142761
100,'29860U',7388.919502,0.0246683,110.8208,98.6224,20.9117,89.00023913,1004143996
101,'29865U',7064.587104,0.016263,51.1585,98.9197,116.6745,305.5223448,1004099470
102,'29866U',7087.975285,0.0220904,326.7659,98.0048,231.5722,287.9584954,1004102178
103,'29868U',7082.25339,0.0265658,1.7296,98.1612,62.8389,357.5403338,1004125192
104,'29869U',7162.19361,0.0093752,174.9101,98.9639,88.9828,31.69309625,1004132779
105,'29870U',7176.134185,1.21E-02,316.6096,98.3422,296.7301,129.6057902,1004144777
106,'29871U',7164.715634,6.88E-03,183.7138,98.9889,189.2531,229.9658606,1004130605
107,'29872U',7169.227217,0.0263313,342.9226,98.486,97.2673,265.8999454,1004099165
108,'29873U',7285.842805,0.0093814,100.2464,99.4501,301.3536,71.39984531,1004112803
109,'29874U',7247.901981,0.0140407,271.0495,98.3751,1.7234,119.7149256,1004093710
110,'29875U',7188.825579,0.0083726,25.5567,98.5839,123.3356,358.4423312,1004096315
111,'29876U',7207.494957,0.0063418,52.9442,98.4334,52.5187,320.6406863,1004103509
112,'29877U',7202.202034,0.0048258,334.5255,98.6201,253.3543,166.4267515,1004120634
113,'29878U',7158.784518,0.0122641,346.5555,96.9931,262.8026,95.94505991,1004130337
114,'29880U',7319.927498,0.0249811,27.4702,98.1943,317.715,95.30993957,1004073679
115,'29881U',7439.60685,0.0305701,68.2684,98.7419,357.3086,51.47584576,1004060822
116,'29884U',7170.565981,0.0052401,158.9673,99.6067,116.7285,5.105734751,1004157210
117,'29885U',7230.149764,0.0120902,335.4191,98.2493,168.0933,316.37631,1004131241
118,'29886U',7141.824212,0.003486,285.8162,99.2199,250.8917,138.2639354,1004132743
119,'29887U',7196.179276,0.0326542,359.1307,98.8836,45.5854,4.246610632,1004131378
120,'29888U',7225.865528,0.0293589,76.6455,99.0649,309.4282,48.07508452,1004108960
121,'29889U',7235.477398,0.0158967,315.5398,99.572,238.8825,149.5003989,1004140344
122,'29890U',7221.951886,1.83E-03,307.0935,99.533,322.3797,37.60897122,1004135603
123,'29891U',7278.433553,0.0066649,352.6922,98.8475,108.5371,306.1031286,1004062511
124,'29892U',7258.285903,0.0276677,33.7018,99.1673,204.1957,220.9287605,1004133315
125,'29893U',7347.290063,0.017368,176.7239,98.4987,256.5941,223.1309618,1004097621
126,'29894U',7347.578451,0.0173075,325.7699,99.6388,19.2477,35.23955807,1004144006
127,'29895U',7312.517601,0.0368553,276.724,99.9137,31.2259,83.55708234,1004097100
128,'29896U',7402.273109,0.0245452,214.5019,99.513,349.8558,130.4818833,1004079932
129,'29897U',7454.035364,0.0318706,342.2986,98.6313,51.3412,4.589862341,1004147867
130,'29898U',7436.816748,0.0476976,150.6609,98.2105,209.8744,216.5813331,1004124715
131,'29899U',7499.290584,0.0353731,300.5243,98.6521,246.371,109.9890779,1004136521
132,'29901U',7517.253733,3.84E-02,311.1916,98.743,55.3018,69.28331312,1004096686
133,'29903U',7088.282527,8.11E-03,313.0928,99.0124,110.8654,250.1100085,1004123463
134,'29904U',7147.890912,0.0232091,241.1735,98.9631,64.0545,298.4363083,1004103869
135,'29906U',7184.936599,0.0051124,16.4615,98.7628,245.602,113.989943,1004090694
136,'29907U',7264.228662,0.0094438,336.2508,99.2157,96.5293,340.179178,1004137413
137,'29909U',7172.962814,6.23E-03,18.7871,98.695,155.7074,264.6323603,1004132576
138,'29911U',7226.562472,0.0031513,350.4263,98.8668,109.6999,263.9344557,1004088560
139,'29912U',7190.671463,0.005275,12.2747,98.8094,285.1351,97.22562654,1004155824
140,'29913U',7254.02032,0.0065097,329.1608,98.8262,162.822,257.9150852,1004141382
141,'29914U',7264.255387,0.0035076,343.9491,99.0324,327.3195,87.78988375,1004124972
142,'29915U',6955.134235,0.0051245,185.9856,99.0309,333.0666,26.79950555,1004159206
143,'29916U',7433.199283,2.77E-02,33.5496,99.3374,117.7154,275.8036906,1004073382
144,'29917U',7394.006821,0.0234595,263.1068,98.8983,103.042,68.72003454,1004108139
145,'29918U',7201.943928,0.0015289,345.845,98.963,338.0493,181.8162213,1004101786
146,'29919U',7327.215577,1.40E-02,222.2609,98.5574,123.7322,354.2288428,1004109007
147,'29920U',7282.419417,0.0136534,256.243,98.4423,173.494,186.7768514,1004149421
148,'29921U',7257.409361,0.0046016,334.3957,98.8737,313.0084,110.8245571,1004144421
149,'29922U',7280.768195,9.50E-03,334.7803,99.3324,147.5182,213.1795052,1004086135
150,'29923U',7236.859379,0.0019757,336.1358,98.7871,111.5546,275.3790153,1004146178
151,'29924U',7243.286132,0.0027373,337.8177,98.8648,165.3755,250.2796622,1004145979
152,'29925U',7022.50115,0.0066296,74.9811,99.0217,229.6656,184.2616968,1004082103
153,'29926U',7173.322674,0.0263704,344.7798,98.3361,77.1402,44.55783554,1004133972
154,'29927U',7161.426371,0.0034567,205.0456,99.0636,352.7803,128.7240625,1004081551
155,'29928U',7326.244874,0.0148696,275.0748,99.5245,121.1638,53.21756421,1004026928
156,'29929U',7298.647392,0.0143948,305.3508,98.5436,24.4865,356.0573888,1004136220
157,'29930U',7207.66665,0.0168075,121.8587,99.1686,0.1109,57.02257003,1004115753
158,'29931U',7262.318948,0.0031332,345.6886,99.0549,306.2008,174.9579334,1004135597
159,'29932U',7222.753345,0.0039636,336.5456,98.749,45.2797,328.0583983,1004081673
160,'29933U',7165.004497,0.0009532,346.1505,98.8197,149.9941,264.8022026,1004146817
161,'29934U',7113.230297,0.0131997,239.024,98.8402,111.1058,250.4094551,1004149491
162,'29935U',7227.161197,0.0152665,60.1613,98.5126,198.2122,174.578076,1004105689
163,'29936U',7159.478377,0.0116641,45.6523,98.5924,302.605,56.38800001,1004106861
164,'29937U',7258.244317,0.0031087,341.3647,98.9711,247.3413,179.619053,1004116624
165,'29938U',7250.122766,0.0033484,321.5134,98.7742,208.9165,303.3202175,1004099955
166,'29939U',7232.033556,0.0067832,328.4468,98.7519,81.8023,40.04482746,1004130370
167,'29940U',7224.287644,0.0079498,337.2706,98.727,78.4782,73.03004531,1004103071
168,'29941U',7062.498711,0.0067987,288.7074,98.9093,14.5026,43.04164707,1004136071
169,'29942U',7190.905267,5.36E-03,359.0802,98.8029,323.7686,35.97579169,1004088631
170,'29943U',7240.033192,0.0036452,333.8652,98.827,147.6019,279.7784152,1004084159
171,'29944U',7073.194354,0.0250668,59.8268,99.0006,198.1359,294.8364261,1004108064
172,'29945U',7255.485159,0.0030481,342.4748,98.9673,235.7788,289.0670464,1004101992
173,'29946U',7249.766184,0.0081737,324.8953,98.7742,247.0477,235.1312098,1004130766
174,'29947U',7265.062434,4.06E-03,346.7563,99.029,333.6042,81.80429235,1004093744
175,'29948U',7254.202752,0.0086472,319.3929,98.77,124.6403,358.8715777,1004127648
176,'29949U',7249.609164,0.0023944,338.9897,98.9075,193.7409,216.9759186,1004125723
177,'29950U',7239.427267,0.0034024,345.5499,98.9341,153.8818,277.9761936,1004152577
178,'29953U',7310.175931,1.11E-02,335.5093,98.9523,32.0713,28.19771122,1004120512
179,'29954U',7189.350209,0.0086887,83.7161,100.1461,127.6799,233.2414606,1004132543
180,'29955U',7190.874609,0.0007635,264.6837,99.2949,248.2464,287.3958757,1004113427
181,'29956U',7252.287959,5.29E-03,344.1508,98.9838,256.5424,187.3018838,1004107778
182,'29957U',7221.637888,0.006681,24.1081,98.942,192.0246,229.4594499,1004157459
183,'29958U',7230.245382,0.0056828,337.9476,98.8006,283.7826,75.70592839,1004061852
184,'29959U',7255.210322,0.0042616,344.8917,98.9957,200.7818,317.7516757,1004102317
185,'29960U',7227.90862,0.0095251,330.615,98.6019,261.7251,152.4568856,1004144419
186,'29961U',7188.404254,0.0075719,129.1758,99.0971,299.365,59.9934539,1004146772
187,'29962U',7251.868733,0.0113135,335.0652,98.8694,114.3567,301.2811148,1004144895
188,'29963U',7191.900775,0.0053168,118.7486,99.0951,296.4352,192.8853024,1004117248
189,'29964U',7282.897195,0.0142119,247.7825,98.4373,160.2858,200.3698088,1004109550
190,'29965U',7290.378927,0.0146419,325.1699,98.9682,226.0359,225.7607088,1004135067
191,'29966U',7198.679114,0.0041095,22.7498,99.4358,266.9511,92.68788179,1004158094
192,'29967U',7232.541079,8.78E-03,1.1544,98.9713,244.2649,144.5351822,1004064076
193,'29968U',7251.656568,0.0090655,322.0292,98.7757,251.6326,178.1685873,1004137561
194,'29969U',7209.67724,0.0052296,7.0954,98.8645,70.8146,349.2099315,1004068638
195,'29970U',7146.179154,1.01E-02,168.2274,98.9102,315.5976,75.56074544,1004103453
196,'29971U',7231.349819,0.0026712,352.5272,98.8719,125.3388,297.4460155,1004122456
197,'29972U',7123.628128,9.33E-03,213.3373,98.8458,221.7134,297.4159983,1004157368
198,'29973U',7264.912803,0.0063755,327.077,98.8743,19.124,101.9070985,1004130783
199,'29974U',7251.114017,0.0049299,22.6814,98.974,341.1722,72.92149921,1004070557
200,'29975U',7282.135379,0.0115456,293.6945,99.3946,129.4069,286.6190309,1004135848
201,'29976U',7286.731857,0.0275906,327.9948,98.9457,57.0228,357.4223054,1004144937
202,'29977U',7279.489604,0.0135878,260.6939,98.4372,159.095,352.9084543,1004086905
203,'29978U',7288.543,7.68E-03,345.1429,99.2764,183.4466,225.7615911,1004117187
204,'29979U',7198.394025,0.011373,7.7291,98.5544,220.2461,205.1226219,1004124279
205,'29980U',7254.361273,0.0088971,176.6539,98.6403,165.6317,319.4724774,1004092755
206,'29982U',7086.815287,0.0147329,271.9211,99.3904,121.8606,51.63289323,1004112680
207,'29983U',7067.02128,0.0073255,86.8461,99.169,182.2714,293.6915617,1004140367
208,'29985U',7237.782976,0.002958,338.8765,98.853,132.2128,349.3344676,1004133564
209,'29986U',7218.565865,0.0027739,254.9984,99.3937,277.4472,259.011466,1004107165
210,'29987U',7272.787831,9.42E-03,200.5979,98.9392,103.2623,14.94360068,1004077279
211,'29988U',7188.404392,0.0178754,15.7138,98.7947,120.4101,296.5603905,1004132207
212,'29989U',7223.416691,0.0126565,318.7519,98.5824,173.5298,257.1401218,1004145435
213,'29991U',7164.234764,0.0007008,237.7353,102.2005,142.7148,333.5974779,1004115254
214,'29992U',7234.882993,0.0090796,325.3228,98.7382,105.1953,328.5245159,1004145567
215,'29993U',7246.071543,0.0039238,346.413,98.9974,203.091,156.8478021,1004151309
216,'29994U',7267.251962,0.0139472,350.7442,99.033,62.2221,3.58843173,1004152682
217,'29996U',7284.671822,0.014745,289.6251,99.3157,241.79,182.7375447,1004135216
218,'29997U',7281.336596,0.0080828,337.1577,98.9863,156.1338,355.6772217,1004103814
219,'29998U',7204.188785,0.0004485,255.9962,99.2985,259.8,100.2666658,1004110133
220,'29999U',7216.688162,0.0199496,327.8695,98.5467,135.5074,280.4236761,1004142338
221,'30001U',7215.534118,0.0054279,326.6888,99.033,93.6135,25.72816814,1004132313
222,'30003U',7328.732875,0.0146188,246.1621,99.3968,138.4556,35.96549876,1004108033
223,'30004U',7234.794852,0.0041085,71.5808,99.0946,236.5594,252.827995,1004133692
224,'30005U',7459.246393,0.0358398,352.2142,99.2901,274.6214,81.3875628,1004148736
225,'30007U',7226.822401,0.0074376,128.86,99.2781,292.8781,188.6542376,1004148491
226,'30008U',7142.483314,0.0062354,79.8929,99.3784,302.4712,178.1785368,1004136501
227,'30009U',7274.007232,7.93E-03,348.5068,99.152,144.932,215.7235622,1004120851
228,'30010U',7191.610752,0.0074499,79.3474,98.9358,197.9059,280.9656015,1004160884
229,'30012U',7326.234668,0.013828,311.7581,99.6132,158.5211,354.9161399,1004096838
230,'30013U',7319.506995,0.0130816,272.0159,99.4902,68.5665,104.8438058,1004111554
231,'30015U',7191.936257,0.0043937,219.4988,99.118,111.6783,62.02979819,1004099605
232,'30016U',7123.888357,0.0083595,203.8117,98.8622,279.1953,209.3536826,1004052007
233,'30017U',7084.280559,0.0233909,248.6298,98.6957,90.2372,272.5942107,1004109638
234,'30018U',7079.478111,1.50E-02,265.7639,98.7862,143.0012,334.5588534,1004094334
235,'30019U',7173.362435,0.0189478,303.4144,98.1144,298.8158,59.42188793,1004138272
236,'30020U',7268.413618,1.87E-02,329.9341,98.9118,292.515,220.7654447,1004103340
237,'30021U',7257.792237,7.38E-03,322.7268,98.8179,164.6823,257.7079267,1004137656
238,'30022U',7195.545928,0.0067344,89.9694,99.01,241.309,287.1620889,1004132924
239,'30023U',7243.588865,0.0048854,78.842,99.1682,281.63,205.50587,1004134562
240,'30024U',6935.371693,0.0171105,137.2467,98.6699,235.1025,123.3754958,1004093471
241,'30025U',6919.981854,0.0164753,251.4301,98.3016,318.5319,40.365153,1004108329
242,'30026U',6933.290858,0.0106431,343.5176,99.1505,49.9754,311.0735027,1004120142
243,'30028U',7116.805499,0.0200065,330.864,98.1549,161.3931,265.0202951,1004115817
244,'30030U',7047.683565,0.0112083,165.5125,99.7198,174.5437,185.6937689,1004102179
245,'30031U',6999.901102,0.0071589,238.4623,99.1754,163.5575,196.8108518,1004105443
246,'30032U',7016.638367,0.0210693,88.0624,97.3007,50.1791,311.7470842,1004152518
247,'30035U',7149.896645,0.0117404,79.2435,99.3025,98.6756,25.50394801,1004135839
248,'30036U',7141.848157,0.0211989,348.6222,98.4291,54.9501,359.2659806,1004128048
249,'30037U',7165.200045,0.0179745,321.9056,98.3004,196.5032,225.8597321,1004138254
250,'30038U',7158.627188,0.0274133,322.7979,98.329,271.4368,212.5221378,1004129179
251,'30039U',7110.318464,0.0139358,95.0437,97.0136,232.9335,251.1602089,1004136584
252,'30040U',7196.55279,4.28E-03,18.7402,98.3541,65.9827,356.7639118,1004128606
253,'30041U',7236.850327,0.0036962,304.8622,99.5648,53.8628,66.32623911,1004127228
254,'30043U',7230.384728,0.0321466,71.7697,98.5555,129.3141,233.7618405,1004130256
255,'30044U',7190.754977,0.0123949,287.7566,98.1359,332.6049,26.88761191,1004132499
256,'30045U',7255.31364,0.0120193,285.3328,99.1645,354.1323,59.63240266,1004111712
257,'30047U',7304.844808,0.0131226,345.2193,99.9243,337.7304,144.9009318,1004134119
258,'30048U',7347.189711,0.0189414,271.8068,98.6716,323.9831,212.7331003,1004112508
259,'30050U',7340.088901,0.0179366,299.1843,96.8111,332.7076,79.74049423,1004137428
260,'30052U',7375.811068,0.0296168,343.2973,99.4749,183.0723,192.7288008,1004083940
261,'30053U',7344.798311,0.0382042,217.706,98.6612,119.3062,1.79505338,1004104757
262,'30054U',7386.5068,0.0281783,345.7462,99.5628,283.2058,130.2131066,1004148300
263,'30056U',7398.851683,0.0325338,309.9558,98.3386,262.4369,93.95313788,1004094650
264,'30057U',7442.410186,0.0304525,146.8911,98.8387,43.6198,21.63102995,1004094233
265,'30058U',7466.061111,0.0321485,338.3701,99.7437,264.5171,260.7450692,1004100150
266,'30059U',7470.845159,0.0330446,95.3835,98.8546,138.8588,341.9678503,1004137210
267,'30060U',7494.273448,0.0357656,266.3642,99.3224,188.3322,306.4673231,1004086708
268,'30061U',7498.839156,0.038926,133.5688,101.8967,27.3051,33.15599814,1004094606
269,'30062U',7256.386736,0.004944,335.8689,98.8845,293.0154,130.5055995,1004137683
270,'30063U',7220.785833,0.0033558,338.1734,98.5158,128.7848,348.4031755,1004137273
271,'30064U',7227.797875,0.0068012,337.1555,98.7806,66.2899,347.2245658,1004144706
272,'30065U',7320.18699,0.0132482,8.8631,98.7441,162.5158,198.0588065,1004152886
273,'30066U',7211.701658,0.0118999,321.838,98.6089,265.3766,227.0818481,1004096460
274,'30067U',7142.382188,0.0164235,121.2443,98.8873,148.95,8.934243787,1004134909
275,'30068U',7235.9999,0.019284,320.6282,98.6928,290.7079,67.31412676,1004144519
276,'30069U',7260.031675,0.0049252,323.2245,98.7461,297.0161,179.6290655,1004134735
277,'30070U',7299.547879,3.92E-02,124.073,98.2404,235.2524,135.1723431,1004119662
278,'30071U',7180.963097,0.0060216,15.5247,98.735,221.3858,198.5602823,1004131737
279,'30072U',7232.613311,0.0086867,35.5912,99.0719,232.4546,126.8873004,1004099020
280,'30073U',7248.928294,0.0062376,192.7736,99.3888,129.494,352.3520877,1004098891
281,'30074U',7260.271599,0.0107675,329.2087,99.2444,2.4234,357.7346396,1004142685
282,'30075U',7300.443758,0.0090734,308.608,99.4946,250.141,171.8780815,1004136354
283,'30076U',7359.943045,0.01782,324.7697,99.2085,87.8645,327.830652,1004143271
284,'30077U',7248.510127,0.0021903,338.6986,98.9034,157.2257,355.1640831,1004103567
285,'30078U',7237.283382,0.0060305,6.5314,98.9516,221.6581,147.8488643,1004092878
286,'30079U',7274.92115,0.0082805,341.6564,99.2488,108.9666,313.1373171,1004062607
287,'30080U',7240.949806,0.0136014,325.0782,98.6462,358.0949,123.255649,1004128421
288,'30081U',7284.38007,0.0078381,327.5864,98.944,152.7467,261.8865579,1004142417
289,'30082U',7036.563834,0.0160082,46.411,98.8256,274.3074,96.44992811,1004101531
290,'30085U',6953.467172,0.0090714,212.0454,98.3983,309.4852,49.82938338,1004156125
291,'30086U',7266.236473,0.0062071,339.1728,99.0819,336.7482,146.1311031,1004132632
292,'30087U',7166.607647,2.42E-02,350.1231,98.5763,248.4535,124.9041965,1004151073
293,'30088U',7168.605112,0.0217,330.0799,98.3321,31.2149,26.0915933,1004146041
294,'30089U',7177.7442,7.59E-03,148.3454,99.06,239.9222,173.4457734,1004099285
295,'30090U',7188.699481,0.006202,357.8597,99.3809,73.9264,346.781972,1004125635
296,'30092U',7163.447918,0.0092518,68.8275,98.765,339.9513,145.1200921,1004133112
297,'30093U',7158.241503,0.0082596,105.1551,98.911,77.2729,41.39456535,1004143575
298,'30094U',7038.147809,0.0045995,358.5426,99.0043,77.2297,283.4097713,1004150474
299,'30095U',7125.253749,0.028217,40.15,99.2242,176.7802,183.583981,1004156959
300,'30096U',7175.443662,8.26E-03,279.5219,99.215,237.292,122.0355646,1004118933
301,'30097U',6951.543266,0.0054853,251.248,99.2931,65.9657,294.7227448,1004083879
302,'30098U',6916.135198,0.0042567,280.4855,99.3373,25.5543,334.7854391,1004084646
303,'30099U',7193.345079,0.0063365,31.432,98.6526,289.0932,123.8029396,1004157489
304,'30101U',7109.405367,0.0037572,329.8407,99.1847,148.1072,212.2330047,1004141991
305,'30102U',7205.148463,0.0147866,1.4318,98.5382,39.6252,13.82676395,1004151522
306,'30103U',7203.678046,6.92E-03,209.2381,99.1378,76.1611,48.36049421,1004080072
307,'30104U',7203.566644,0.0080176,188.6722,98.512,159.392,328.4766922,1004158054
308,'30105U',7212.488168,0.0209895,323.932,98.5544,90.0249,272.5278727,1004143643
309,'30106U',7163.085796,1.21E-02,102.754,98.9582,14.8207,358.3551872,1004113864
310,'30107U',7225.197401,0.0128743,340.5671,99.057,205.0842,154.3924982,1004085403
311,'30108U',7223.249333,2.05E-02,321.4851,98.6119,5.4943,117.0159065,1004127601
312,'30109U',7223.97129,0.0175044,345.5849,98.5821,227.4716,290.7041562,1004103076
313,'30110U',7431.187284,0.0269627,186.858,98.8738,261.1779,95.92821384,1004087979
